,DT_MEDICAO,HR_MEDICAO,TEM_INS,UMD_INS,RAD_GLO
571,2021-04-01,1900,26.2,86.0,556.602
572,2021-04-01,2000,26.4,87.0,294.685
573,2021-04-01,2100,26.2,89.0,154.186
574,2021-04-01,2200,25.8,92.0,9.062
575,2021-04-01,2300,25.4,95.0,4.161
576,2021-04-02,0000,25.4,96.0,3.063
577,2021-04-02,0100,25.3,96.0,2.685
578,2021-04-02,0200,24.7,96.0,2.486
579,2021-04-02,0300,23.8,95.0,1.84
580,2021-04-02,0400,23.7,96.0,1.063
581,2021-04-02,0500,23.8,97.0,0.285
582,2021-04-02,0600,23.8,97.0,-0.103
583,2021-04-02,0700,23.8,97.0,0.199
584,2021-04-02,0800,23.9,97.0,-0.494
585,2021-04-02,0900,24.0,97.0,-0.368
586,2021-04-02,1000,24.5,97.0,37.491
587,2021-04-02,1100,26.4,95.0,447.699
588,2021-04-02,1200,28.9,73.0,875.636
589,2021-04-02,1300,29.4,75.0,1146.84
590,2021-04-02,1400,30.2,68.0,2102.652
591,2021-04-02,1500,31.9,61.0,1976.762
592,2021-04-02,1600,32.2,66.0,2285.697
593,2021-04-02,1700,25.2,93.0,589.682
594,2021-04-02,1800,28.3,89.0,816.597
595,2021-04-02,1900,30.2,70.0,1641.622
596,2021-04-02,2000,30.3,67.0,1069.136
597,2021-04-02,2100,28.0,80.0,276.288
598,2021-04-02,2200,25.7,96.0,15.419
599,2021-04-02,2300,25.2,96.0,6.183
600,2021-04-03,0000,24.9,97.0,2.797
601,2021-04-03,0100,24.8,97.0,2.131
602,2021-04-03,0200,24.7,97.0,1.237
603,2021-04-03,0300,24.4,97.0,-1.297
604,2021-04-03,0400,24.2,97.0,-1.236
605,2021-04-03,0500,23.9,97.0,-1.064
606,2021-04-03,0600,23.5,97.0,-1.32
607,2021-04-03,0700,23.3,97.0,-1.636
608,2021-04-03,0800,23.4,97.0,-2.098
609,2021-04-03,0900,23.1,97.0,-2.368
610,2021-04-03,1000,23.8,97.0,33.061
611,2021-04-03,1100,26.0,97.0,362.444
612,2021-04-03,1200,28.3,77.0,1236.522
613,2021-04-03,1300,29.7,74.0,1651.6
614,2021-04-03,1400,30.7,67.0,1872.499
615,2021-04-03,1500,30.6,65.0,2083.535
616,2021-04-03,1600,30.1,68.0,1525.88
617,2021-04-03,1700,24.3,97.0,399.097
618,2021-04-03,1800,25.2,96.0,201.335
619,2021-04-03,1900,25.7,94.0,328.38
620,2021-04-03,2000,25.7,94.0,217.776
621,2021-04-03,2100,25.3,93.0,120.783
622,2021-04-03,2200,24.8,95.0,13.145
623,2021-04-03,2300,24.4,95.0,2.158
624,2021-04-04,0000,24.1,96.0,0.925
625,2021-04-04,0100,23.9,96.0,0.367
626,2021-04-04,0200,23.9,97.0,0.836
627,2021-04-04,0300,23.7,97.0,-0.267
628,2021-04-04,0400,23.7,97.0,-0.544
629,2021-04-04,0500,23.5,97.0,-1.205
630,2021-04-04,0600,23.4,97.0,-0.848
631,2021-04-04,0700,23.3,97.0,-0.831
632,2021-04-04,0800,23.3,97.0,-1.078
633,2021-04-04,0900,23.4,97.0,-0.547
634,2021-04-04,1000,24.4,97.0,39.934
635,2021-04-04,1100,26.8,90.0,441.692
636,2021-04-04,1200,29.1,78.0,1228.043
637,2021-04-04,1300,29.3,74.0,1423.33
638,2021-04-04,1400,30.1,70.0,1784.044
639,2021-04-04,1500,29.5,73.0,1731.346
640,2021-04-04,1600,29.4,78.0,1617.863
641,2021-04-04,1700,30.2,75.0,1498.377
642,2021-04-04,1800,29.8,75.0,918.515
643,2021-04-04,1900,26.6,92.0,338.74
644,2021-04-04,2000,26.2,90.0,231.486
645,2021-04-04,2100,23.7,97.0,27.054
646,2021-04-04,2200,23.9,97.0,5.217
647,2021-04-04,2300,24.2,97.0,2.862
648,2021-04-05,0000,24.4,97.0,1.421
649,2021-04-05,0100,24.5,97.0,0.722
650,2021-04-05,0200,24.4,97.0,0.564
651,2021-04-05,0300,24.2,96.0,-0.322
652,2021-04-05,0400,24.0,97.0,-0.518
653,2021-04-05,0500,23.9,97.0,-0.793
654,2021-04-05,0600,23.7,97.0,-0.711
655,2021-04-05,0700,23.6,97.0,-1.067
656,2021-04-05,0800,23.6,97.0,-1.385
657,2021-04-05,0900,23.5,97.0,-1.464
658,2021-04-05,1000,24.4,97.0,57.642
659,2021-04-05,1100,27.2,90.0,419.255
660,2021-04-05,1200,28.4,79.0,1001.672
661,2021-04-05,1300,30.1,72.0,1317.846
662,2021-04-05,1400,31.7,69.0,1818.798
663,2021-04-05,1500,31.4,65.0,2504.376
664,2021-04-05,1600,32.0,65.0,2139.925
665,2021-04-05,1700,29.3,74.0,2838.27
666,2021-04-05,1800,31.0,60.0,1968.924
667,2021-04-05,1900,26.6,78.0,1415.19
668,2021-04-05,2000,27.3,82.0,330.24
669,2021-04-05,2100,27.2,87.0,155.421
670,2021-04-05,2200,26.5,93.0,11.595
671,2021-04-05,2300,26.0,94.0,1.908
672,2021-04-06,0000,26.0,93.0,0.029
673,2021-04-06,0100,26.1,88.0,-2.907
674,2021-04-06,0200,25.6,90.0,-3.276
675,2021-04-06,0300,24.9,93.0,-3.228
676,2021-04-06,0400,24.8,94.0,-2.542
677,2021-04-06,0500,24.5,95.0,-1.625
678,2021-04-06,0600,24.3,96.0,-0.564
679,2021-04-06,0700,24.0,96.0,-0.767
680,2021-04-06,0800,23.9,97.0,-1.3
681,2021-04-06,0900,23.7,97.0,-1.065
682,2021-04-06,1000,24.4,97.0,59.005
683,2021-04-06,1100,26.6,89.0,383.663
684,2021-04-06,1200,29.5,77.0,1231.495
685,2021-04-06,1300,30.8,68.0,2044.361
686,2021-04-06,1400,31.0,66.0,2684.652
687,2021-04-06,1500,31.4,61.0,2755.782
688,2021-04-06,1600,31.9,57.0,2964.2
689,2021-04-06,1700,33.1,51.0,2949.412
690,2021-04-06,1800,33.5,51.0,2615.617
691,2021-04-06,1900,33.5,51.0,1956.356
692,2021-04-06,2000,32.9,51.0,1184.965
693,2021-04-06,2100,30.2,67.0,247.052
694,2021-04-06,2200,29.0,73.0,15.753
695,2021-04-06,2300,28.4,76.0,2.486
696,2021-04-07,0000,27.7,76.0,1.421
697,2021-04-07,0100,25.9,91.0,-0.192
698,2021-04-07,0200,25.6,93.0,-0.756
699,2021-04-07,0300,25.3,95.0,0.888
700,2021-04-07,0400,25.0,96.0,0.317
701,2021-04-07,0500,24.9,94.0,-1.993
702,2021-04-07,0600,24.8,94.0,-1.948
703,2021-04-07,0700,24.7,94.0,-2.71
704,2021-04-07,0800,24.8,94.0,-1.283
705,2021-04-07,0900,24.7,96.0,-0.611
706,2021-04-07,1000,25.0,96.0,48.964
707,2021-04-07,1100,27.5,80.0,482.781
708,2021-04-07,1200,28.8,79.0,899.548
709,2021-04-07,1300,31.0,68.0,1993.621
710,2021-04-07,1400,31.8,63.0,2610.036
711,2021-04-07,1500,31.9,61.0,3195.938
712,2021-04-07,1600,33.4,52.0,3534.772
713,2021-04-07,1700,33.3,52.0,3045.548
714,2021-04-07,1800,33.4,50.0,2622.173
715,2021-04-07,1900,32.2,56.0,1716.469
716,2021-04-07,2000,27.5,73.0,264.323
717,2021-04-07,2100,27.3,74.0,64.661
718,2021-04-07,2200,26.0,92.0,10.554
719,2021-04-07,2300,25.7,90.0,0.201
720,2021-04-08,0000,24.8,92.0,-2.785
721,2021-04-08,0100,24.9,95.0,-0.584
722,2021-04-08,0200,25.3,94.0,0.32
723,2021-04-08,0300,25.0,96.0,-0.671
724,2021-04-08,0400,25.0,96.0,0.939
725,2021-04-08,0500,25.0,96.0,-0.075
726,2021-04-08,0600,24.9,95.0,-1.054
727,2021-04-08,0700,24.6,96.0,0.288
728,2021-04-08,0800,24.4,96.0,-0.654
729,2021-04-08,0900,24.5,96.0,-1.12
730,2021-04-08,1000,24.9,95.0,45.71
731,2021-04-08,1100,26.2,86.0,310.74
732,2021-04-08,1200,27.8,79.0,804.291
733,2021-04-08,1300,29.8,74.0,1266.395
734,2021-04-08,1400,31.2,67.0,2323.223
735,2021-04-08,1500,32.1,64.0,2987.026
736,2021-04-08,1600,33.0,56.0,3183.79
737,2021-04-08,1700,33.5,55.0,3120.165
738,2021-04-08,1800,24.7,93.0,1535.211
739,2021-04-08,1900,23.6,97.0,25.127
740,2021-04-08,2000,24.2,97.0,22.63
741,2021-04-08,2100,24.3,97.0,17.187
742,2021-04-08,2200,24.2,97.0,4.967
743,2021-04-08,2300,24.2,97.0,2.272
744,2021-04-09,0000,24.3,97.0,2.56
745,2021-04-09,0100,24.2,97.0,1.865
746,2021-04-09,0200,24.3,97.0,1.389
747,2021-04-09,0300,24.3,97.0,1.352
748,2021-04-09,0400,24.2,97.0,0.421
749,2021-04-09,0500,24.1,97.0,0.595
750,2021-04-09,0600,24.0,97.0,-0.379
751,2021-04-09,0700,24.1,97.0,0.087
752,2021-04-09,0800,24.1,97.0,-0.166
753,2021-04-09,0900,24.1,98.0,-0.396
754,2021-04-09,1000,24.5,97.0,66.914
755,2021-04-09,1100,26.3,86.0,336.591
756,2021-04-09,1200,28.9,77.0,1211.897
757,2021-04-09,1300,30.5,68.0,1887.557
758,2021-04-09,1400,30.7,68.0,2458.812
759,2021-04-09,1500,31.2,65.0,2206.848
760,2021-04-09,1600,31.2,72.0,2932.676
761,2021-04-09,1700,33.0,63.0,1798.148
762,2021-04-09,1800,33.0,54.0,2601.629
763,2021-04-09,1900,32.9,57.0,1925.079
764,2021-04-09,2000,23.8,93.0,337.758
765,2021-04-09,2100,24.0,97.0,15.339
766,2021-04-09,2200,24.6,97.0,5.468
767,2021-04-09,2300,25.1,95.0,2.251
768,2021-04-10,0000,24.9,97.0,1.722
769,2021-04-10,0100,25.0,97.0,0.838
770,2021-04-10,0200,24.8,97.0,1.448
771,2021-04-10,0300,24.6,97.0,0.329
772,2021-04-10,0400,24.5,97.0,0.245
773,2021-04-10,0500,24.4,97.0,-0.469
774,2021-04-10,0600,24.3,98.0,-0.41
775,2021-04-10,0700,24.3,98.0,-1.704
776,2021-04-10,0800,24.0,98.0,-1.57
777,2021-04-10,0900,24.2,98.0,-1.586
778,2021-04-10,1000,24.7,98.0,46.154
779,2021-04-10,1100,26.6,93.0,389.24
780,2021-04-10,1200,28.6,85.0,824.195
781,2021-04-10,1300,29.4,75.0,1769.448
782,2021-04-10,1400,31.1,67.0,2359.791
783,2021-04-10,1500,31.3,63.0,2644.342
784,2021-04-10,1600,32.1,60.0,2827.734
785,2021-04-10,1700,32.4,59.0,3015.152
786,2021-04-10,1800,32.2,60.0,2357.233
787,2021-04-10,1900,26.9,71.0,818.459
788,2021-04-10,2000,24.7,84.0,46.69
789,2021-04-10,2100,25.4,81.0,8.022
790,2021-04-10,2200,25.3,81.0,0.693
791,2021-04-10,2300,25.5,81.0,3.749
792,2021-04-11,0000,25.2,87.0,2.629
793,2021-04-11,0100,25.2,89.0,1.635
794,2021-04-11,0200,24.6,92.0,-1.244
795,2021-04-11,0300,23.2,97.0,2.752
796,2021-04-11,0400,23.4,97.0,0.229
797,2021-04-11,0500,23.2,97.0,0.497
798,2021-04-11,0600,23.2,97.0,-0.074
799,2021-04-11,0700,23.3,98.0,-0.12
800,2021-04-11,0800,23.1,98.0,-1.181
801,2021-04-11,0900,22.9,98.0,-1.47
802,2021-04-11,1000,23.5,98.0,48.344
803,2021-04-11,1100,26.1,86.0,406.273
804,2021-04-11,1200,28.6,77.0,1246.017
805,2021-04-11,1300,29.1,77.0,1590.143
806,2021-04-11,1400,31.5,67.0,2285.416
807,2021-04-11,1500,31.2,63.0,2265.701
808,2021-04-11,1600,31.1,67.0,1840.227
809,2021-04-11,1700,29.5,79.0,1711.821
810,2021-04-11,1800,24.0,98.0,197.404
811,2021-04-11,1900,23.7,98.0,56.075
812,2021-04-11,2000,23.4,98.0,48.688
813,2021-04-11,2100,23.7,98.0,14.325
814,2021-04-11,2200,23.5,98.0,5.498
815,2021-04-11,2300,23.8,98.0,2.836
816,2021-04-12,0000,23.7,98.0,0.912
817,2021-04-12,0100,23.3,98.0,0.137
818,2021-04-12,0200,23.1,98.0,-1.01
819,2021-04-12,0300,23.1,98.0,-0.355
820,2021-04-12,0400,23.1,98.0,-0.987
821,2021-04-12,0500,23.0,98.0,-1.487
822,2021-04-12,0600,22.9,98.0,-1.403
823,2021-04-12,0700,22.7,98.0,-0.846
824,2021-04-12,0800,22.7,98.0,-1.585
825,2021-04-12,0900,22.7,98.0,-1.662
826,2021-04-12,1000,23.5,98.0,50.322
827,2021-04-12,1100,24.5,98.0,363.298
828,2021-04-12,1200,28.1,79.0,1173.738
829,2021-04-12,1300,29.2,74.0,2113.744
830,2021-04-12,1400,30.2,69.0,2125.487
831,2021-04-12,1500,32.0,65.0,3269.963
832,2021-04-12,1600,32.8,60.0,3282.512
833,2021-04-12,1700,32.3,57.0,2311.846
834,2021-04-12,1800,30.3,71.0,1689.04
835,2021-04-12,1900,27.9,80.0,839.928
836,2021-04-12,2000,26.1,93.0,127.532
837,2021-04-12,2100,26.2,91.0,46.354
838,2021-04-12,2200,25.6,94.0,12.567
839,2021-04-12,2300,25.2,96.0,4.031
840,2021-04-13,0000,25.3,97.0,1.159
841,2021-04-13,0100,25.1,97.0,0.977
842,2021-04-13,0200,24.8,98.0,0.248
843,2021-04-13,0300,24.9,98.0,0.665
844,2021-04-13,0400,24.9,98.0,1.145
845,2021-04-13,0500,24.8,98.0,0.037
846,2021-04-13,0600,24.8,98.0,1.172
847,2021-04-13,0700,24.7,98.0,-0.085
848,2021-04-13,0800,24.6,98.0,-1.392
849,2021-04-13,0900,24.3,98.0,-1.276
850,2021-04-13,1000,24.7,98.0,49.091
851,2021-04-13,1100,25.8,98.0,337.414
852,2021-04-13,1200,28.9,82.0,1082.97
853,2021-04-13,1300,30.1,76.0,1850.568
854,2021-04-13,1400,31.4,65.0,2505.563
855,2021-04-13,1500,32.5,64.0,3140.405
856,2021-04-13,1600,32.0,66.0,2944.478
857,2021-04-13,1700,32.9,58.0,2587.308
858,2021-04-13,1800,25.8,94.0,629.378
859,2021-04-13,1900,25.5,96.0,100.94
860,2021-04-13,2000,26.5,92.0,222.117
861,2021-04-13,2100,26.5,87.0,173.869
862,2021-04-13,2200,25.9,86.0,10.267
863,2021-04-13,2300,25.6,92.0,0.019
864,2021-04-14,0000,24.9,96.0,-0.631
865,2021-04-14,0100,25.0,96.0,0.81
866,2021-04-14,0200,25.1,96.0,0.28
867,2021-04-14,0300,24.7,97.0,0.533
868,2021-04-14,0400,24.6,97.0,-0.355
869,2021-04-14,0500,24.5,98.0,-1.052
870,2021-04-14,0600,24.1,98.0,-1.033
871,2021-04-14,0700,24.1,98.0,-1.466
872,2021-04-14,0800,23.9,98.0,-1.158
873,2021-04-14,0900,23.8,98.0,-1.48
874,2021-04-14,1000,24.6,98.0,42.892
875,2021-04-14,1100,26.9,93.0,458.118
876,2021-04-14,1200,28.8,76.0,1188.507
877,2021-04-14,1300,29.8,75.0,1719.223
878,2021-04-14,1400,30.4,70.0,2088.936
879,2021-04-14,1500,32.0,68.0,2169.563
880,2021-04-14,1600,29.4,75.0,2129.915
881,2021-04-14,1700,30.9,70.0,1990.189
882,2021-04-14,1800,25.2,96.0,640.842
883,2021-04-14,1900,25.8,97.0,102.235
884,2021-04-14,2000,26.6,96.0,176.654
885,2021-04-14,2100,27.2,91.0,156.534
886,2021-04-14,2200,26.8,91.0,14.276
887,2021-04-14,2300,26.5,94.0,1.498
888,2021-04-15,0000,26.4,93.0,0.759
889,2021-04-15,0100,26.3,93.0,-1.383
890,2021-04-15,0200,25.9,94.0,-1.658
891,2021-04-15,0300,25.4,96.0,-1.18
892,2021-04-15,0400,25.0,97.0,0.201
893,2021-04-15,0500,24.8,98.0,-0.632
894,2021-04-15,0600,24.5,98.0,-0.75
895,2021-04-15,0700,24.3,98.0,-1.117
896,2021-04-15,0800,24.2,98.0,-1.292
897,2021-04-15,0900,24.1,98.0,-1.388
898,2021-04-15,1000,24.8,98.0,46.909
899,2021-04-15,1100,27.6,91.0,465.396
900,2021-04-15,1200,29.3,75.0,1123.44
901,2021-04-15,1300,30.3,70.0,1666.951
902,2021-04-15,1400,30.2,71.0,1916.915
903,2021-04-15,1500,30.6,70.0,2061.32
904,2021-04-15,1600,30.1,73.0,1617.793
905,2021-04-15,1700,30.9,65.0,1654.152
906,2021-04-15,1800,29.0,73.0,851.414
907,2021-04-15,1900,27.7,79.0,478.088
908,2021-04-15,2000,28.4,75.0,505.606
909,2021-04-15,2100,27.1,79.0,195.231
910,2021-04-15,2200,26.3,89.0,8.497
911,2021-04-15,2300,25.7,93.0,1.196
912,2021-04-16,0000,25.6,93.0,-1.071
913,2021-04-16,0100,25.3,96.0,-1.161
914,2021-04-16,0200,25.2,97.0,0.014
915,2021-04-16,0300,25.2,97.0,1.061
916,2021-04-16,0400,25.0,97.0,-0.051
917,2021-04-16,0500,24.8,97.0,-0.47
918,2021-04-16,0600,24.7,98.0,-0.711
919,2021-04-16,0700,24.8,98.0,-0.641
920,2021-04-16,0800,24.5,98.0,-1.08
921,2021-04-16,0900,24.3,98.0,-1.086
922,2021-04-16,1000,24.5,98.0,39.81
923,2021-04-16,1100,25.9,94.0,395.378
924,2021-04-16,1200,28.3,75.0,1110.011
925,2021-04-16,1300,29.5,73.0,1332.904
926,2021-04-16,1400,31.1,64.0,1997.754
927,2021-04-16,1500,32.0,62.0,2527.81
928,2021-04-16,1600,33.1,62.0,2381.755
929,2021-04-16,1700,31.7,61.0,2216.043
930,2021-04-16,1800,32.6,59.0,1195.352
931,2021-04-16,1900,29.9,68.0,305.698
932,2021-04-16,2000,25.1,84.0,89.324
933,2021-04-16,2100,24.4,97.0,13.949
934,2021-04-16,2200,24.6,97.0,5.301
935,2021-04-16,2300,24.4,98.0,3.358
936,2021-04-17,0000,24.2,98.0,2.39
937,2021-04-17,0100,24.3,98.0,1.117
938,2021-04-17,0200,24.4,98.0,1.111
939,2021-04-17,0300,24.3,98.0,0.398
940,2021-04-17,0400,24.3,98.0,-0.16
941,2021-04-17,0500,24.1,98.0,-0.757
942,2021-04-17,0600,23.9,98.0,-1.412
943,2021-04-17,0700,23.8,98.0,-1.13
944,2021-04-17,0800,23.8,98.0,-1.705
945,2021-04-17,0900,23.6,98.0,-1.972
946,2021-04-17,1000,24.1,98.0,34.112
947,2021-04-17,1100,26.0,98.0,467.87
948,2021-04-17,1200,29.3,73.0,1291.885
949,2021-04-17,1300,30.3,71.0,1899.006
950,2021-04-17,1400,31.5,65.0,2261.301
951,2021-04-17,1500,31.2,62.0,2710.992
952,2021-04-17,1600,30.8,64.0,2102.124
953,2021-04-17,1700,23.7,97.0,540.903
954,2021-04-17,1800,23.9,98.0,112.444
955,2021-04-17,1900,25.2,97.0,281.922
956,2021-04-17,2000,26.0,94.0,394.888
957,2021-04-17,2100,25.8,94.0,114.973
958,2021-04-17,2200,25.5,94.0,9.975
959,2021-04-17,2300,25.1,97.0,3.599
960,2021-04-18,0000,24.2,98.0,5.544
961,2021-04-18,0100,24.1,98.0,2.979
962,2021-04-18,0200,24.0,98.0,0.892
963,2021-04-18,0300,24.1,98.0,1.228
964,2021-04-18,0400,24.0,98.0,0.906
965,2021-04-18,0500,24.0,98.0,0.537
966,2021-04-18,0600,23.9,98.0,0.128
967,2021-04-18,0700,23.8,98.0,0.193
968,2021-04-18,0800,23.6,97.0,-1.259
969,2021-04-18,0900,23.5,98.0,-1.404
970,2021-04-18,1000,24.0,98.0,53.954
971,2021-04-18,1100,26.2,90.0,359.168
972,2021-04-18,1200,28.2,74.0,1061.758
973,2021-04-18,1300,30.2,71.0,1646.151
974,2021-04-18,1400,26.4,91.0,589.101
975,2021-04-18,1500,29.4,77.0,1933.455
976,2021-04-18,1600,27.9,82.0,1404.601
977,2021-04-18,1700,25.7,96.0,215.983
978,2021-04-18,1800,23.9,98.0,54.395
979,2021-04-18,1900,24.4,98.0,86.237
980,2021-04-18,2000,23.8,97.0,200.12
981,2021-04-18,2100,23.8,98.0,149.405
982,2021-04-18,2200,23.6,98.0,12.45
983,2021-04-18,2300,23.7,98.0,4.198
984,2021-04-19,0000,23.8,98.0,2.412
985,2021-04-19,0100,23.6,98.0,2.092
986,2021-04-19,0200,23.7,98.0,1.565
987,2021-04-19,0300,23.8,98.0,0.52
988,2021-04-19,0400,23.7,98.0,0.507
989,2021-04-19,0500,23.7,98.0,-0.066
990,2021-04-19,0600,23.5,98.0,-0.211
991,2021-04-19,0700,23.4,98.0,-0.86
992,2021-04-19,0800,23.5,99.0,-0.42
993,2021-04-19,0900,23.4,99.0,-1.206
994,2021-04-19,1000,24.1,98.0,54.464
995,2021-04-19,1100,25.0,98.0,367.941
996,2021-04-19,1200,26.6,90.0,732.42
997,2021-04-19,1300,28.0,75.0,1006.294
998,2021-04-19,1400,28.9,74.0,1050.051
999,2021-04-19,1500,29.7,70.0,1777.457
1000,2021-04-19,1600,28.1,74.0,1293.212
1001,2021-04-19,1700,27.2,80.0,467.258
1002,2021-04-19,1800,29.1,68.0,1760.913
1003,2021-04-19,1900,27.2,75.0,743.998
1004,2021-04-19,2000,27.5,80.0,162.478
1005,2021-04-19,2100,25.5,89.0,131.808
1006,2021-04-19,2200,24.3,95.0,7.184
1007,2021-04-19,2300,24.1,96.0,2.414
1008,2021-04-20,0000,24.0,96.0,0.339
1009,2021-04-20,0100,24.1,96.0,-0.125
1010,2021-04-20,0200,23.7,97.0,-0.337
1011,2021-04-20,0300,23.8,97.0,-0.959
1012,2021-04-20,0400,23.7,97.0,-1.635
1013,2021-04-20,0500,23.4,97.0,-1.766
1014,2021-04-20,0600,23.3,98.0,-1.392
1015,2021-04-20,0700,23.4,98.0,-0.269
1016,2021-04-20,0800,23.4,98.0,-0.177
1017,2021-04-20,0900,23.6,97.0,1.159
1018,2021-04-20,1000,24.1,97.0,25.747
1019,2021-04-20,1100,24.9,95.0,225.755
1020,2021-04-20,1200,26.7,79.0,800.82
1021,2021-04-20,1300,27.2,79.0,718.938
1022,2021-04-20,1400,28.4,72.0,1105.655
1023,2021-04-20,1500,28.8,73.0,1153.458
1024,2021-04-20,1600,29.2,70.0,1238.743
1025,2021-04-20,1700,29.4,74.0,1071.75
1026,2021-04-20,1800,29.8,69.0,1426.164
1027,2021-04-20,1900,30.7,64.0,1263.312
1028,2021-04-20,2000,30.6,63.0,1158.062
1029,2021-04-20,2100,28.5,67.0,352.323
1030,2021-04-20,2200,26.6,80.0,11.423
1031,2021-04-20,2300,26.0,90.0,-0.648
1032,2021-04-21,0000,25.8,92.0,0.784
1033,2021-04-21,0100,25.4,94.0,0.149
1034,2021-04-21,0200,25.5,95.0,-0.615
1035,2021-04-21,0300,25.4,96.0,-0.796
1036,2021-04-21,0400,24.8,97.0,-0.997
1037,2021-04-21,0500,24.6,98.0,-0.162
1038,2021-04-21,0600,24.5,98.0,0.422
1039,2021-04-21,0700,24.2,98.0,-0.349
1040,2021-04-21,0800,24.2,98.0,-0.769
1041,2021-04-21,0900,24.3,98.0,-0.338
1042,2021-04-21,1000,24.8,98.0,61.534
1043,2021-04-21,1100,24.8,93.0,174.272
1044,2021-04-21,1200,25.7,85.0,368.511
1045,2021-04-21,1300,27.7,79.0,770.412
1046,2021-04-21,1400,28.9,68.0,1515.774
1047,2021-04-21,1500,29.2,67.0,1344.185
1048,2021-04-21,1600,28.5,72.0,764.859
1049,2021-04-21,1700,29.4,68.0,1388.704
1050,2021-04-21,1800,28.6,73.0,487.961
1051,2021-04-21,1900,27.8,74.0,316.963
1052,2021-04-21,2000,27.1,78.0,175.349
1053,2021-04-21,2100,27.0,75.0,94.67
1054,2021-04-21,2200,26.8,77.0,7.958
1055,2021-04-21,2300,26.3,79.0,-0.124
1056,2021-04-22,0000,25.8,82.0,-3.258
1057,2021-04-22,0100,25.6,84.0,-2.105
1058,2021-04-22,0200,25.7,84.0,-1.115
1059,2021-04-22,0300,25.4,88.0,-2.866
1060,2021-04-22,0400,25.1,93.0,-3.412
1061,2021-04-22,0500,24.6,94.0,-3.596
1062,2021-04-22,0600,24.4,95.0,-2.892
1063,2021-04-22,0700,24.0,96.0,-2.085
1064,2021-04-22,0800,23.6,98.0,-1.479
1065,2021-04-22,0900,23.4,98.0,-1.302
1066,2021-04-22,1000,24.0,98.0,63.227
1067,2021-04-22,1100,26.8,80.0,665.265
1068,2021-04-22,1200,28.2,73.0,916.539
1069,2021-04-22,1300,29.0,70.0,1108.889
1070,2021-04-22,1400,28.9,73.0,740.961
1071,2021-04-22,1500,26.8,81.0,627.218
1072,2021-04-22,1600,24.5,97.0,224.121
1073,2021-04-22,1700,24.7,98.0,214.201
1074,2021-04-22,1800,24.7,98.0,177.482
1075,2021-04-22,1900,23.9,98.0,48.563
1076,2021-04-22,2000,23.7,98.0,37.799
1077,2021-04-22,2100,23.7,98.0,26.122
1078,2021-04-22,2200,23.6,98.0,3.897
1079,2021-04-22,2300,23.9,99.0,2.083
1080,2021-04-23,0000,24.0,99.0,1.872
1081,2021-04-23,0100,24.1,98.0,1.817
1082,2021-04-23,0200,24.0,99.0,0.542
1083,2021-04-23,0300,23.6,99.0,-1.294
1084,2021-04-23,0400,23.5,99.0,-1.073
1085,2021-04-23,0500,23.2,99.0,-2.779
1086,2021-04-23,0600,22.7,99.0,-3.028
1087,2021-04-23,0700,22.9,99.0,-2.55
1088,2021-04-23,0800,22.6,99.0,-2.677
1089,2021-04-23,0900,22.6,99.0,-1.475
1090,2021-04-23,1000,23.4,99.0,54.732
1091,2021-04-23,1100,25.4,95.0,523.569
1092,2021-04-23,1200,26.4,82.0,985.049
1093,2021-04-23,1300,28.1,75.0,1308.749
1094,2021-04-23,1400,29.7,71.0,2566.565
1095,2021-04-23,1500,30.7,67.0,2966.453
1096,2021-04-23,1600,32.0,60.0,3163.195
1097,2021-04-23,1700,31.1,62.0,2976.602
1098,2021-04-23,1800,32.0,60.0,2335.755
1099,2021-04-23,1900,32.1,56.0,1632.141
1100,2021-04-23,2000,30.7,68.0,723.37
1101,2021-04-23,2100,26.8,91.0,286.058
1102,2021-04-23,2200,25.6,96.0,16.269
1103,2021-04-23,2300,25.3,97.0,4.675
1104,2021-04-24,0000,25.4,95.0,2.332
1105,2021-04-24,0100,25.2,97.0,1.943
1106,2021-04-24,0200,25.0,98.0,1.913
1107,2021-04-24,0300,25.0,98.0,1.799
1108,2021-04-24,0400,24.8,98.0,0.671
1109,2021-04-24,0500,24.6,98.0,0.107
1110,2021-04-24,0600,24.6,98.0,-0.1
1111,2021-04-24,0700,24.5,99.0,-0.507
1112,2021-04-24,0800,24.5,99.0,0.122
1113,2021-04-24,0900,24.4,99.0,-1.077
1114,2021-04-24,1000,25.0,99.0,59.761
1115,2021-04-24,1100,27.1,88.0,520.174
1116,2021-04-24,1200,28.7,75.0,1259.693
1117,2021-04-24,1300,29.1,75.0,1199.717
1118,2021-04-24,1400,29.9,68.0,1641.869
1119,2021-04-24,1500,25.9,96.0,1086.57
1120,2021-04-24,1600,30.5,78.0,1642.833
1121,2021-04-24,1700,24.9,96.0,394.654
1122,2021-04-24,1800,25.0,96.0,126.48
1123,2021-04-24,1900,25.9,93.0,295.524
1124,2021-04-24,2000,25.6,93.0,148.178
1125,2021-04-24,2100,25.1,97.0,45.986
1126,2021-04-24,2200,24.9,98.0,7.413
1127,2021-04-24,2300,25.0,98.0,3.857
1128,2021-04-25,0000,24.6,98.0,2.323
1129,2021-04-25,0100,24.2,97.0,1.453
1130,2021-04-25,0200,24.2,98.0,1.333
1131,2021-04-25,0300,24.3,98.0,0.88
1132,2021-04-25,0400,24.1,99.0,-0.113
1133,2021-04-25,0500,24.1,99.0,-0.55
1134,2021-04-25,0600,23.8,99.0,-1.139
